State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Delhi,11,37,2020,2,4,0,4,GEETA,F,BSP,786,34,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.5,yes,234,0.15,2,AEDLJA21,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,5,NIRMAL KUMAR SINGH,M,RJD,552,57,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.35,yes,68,0.04,2,AEDLJA183,State-based Party (Other State),12103,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,6,DALIP KUMAR,M,CPI,484,40,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.31,yes,160,0.1,2,AEDL100477,State-based Party (Other State),2444,TRUE,2,CPI,2444,PALAM,TRUE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,7,SATDEV JAIN,M,PBI,324,54,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.21,yes,10,0.01,2,AEDLJA304,Local Party,6211,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,8,RAM SINGH BISHT,M,IND,314,42,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.2,yes,97,0.06,2,AEDLJA424,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,9,NAGENDER SINGH,M,IND,217,37,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.14,yes,52,0.03,2,AEDLJA400,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Contractor,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,10,HARI RATTAN SOLANKI,M,IND,165,37,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.11,yes,3,0,2,AEDLJA443,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,11,SANTOSH CHOUDHARY,M,NYP,162,38,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.1,yes,44,0.03,2,AEDLJA330,Local Party,11839,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,12,JITENDAR KUMAR,M,IND,118,46,GEN,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.08,yes,22,0.01,2,AEDLJA368,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,37,2020,2,4,0,13,RAJESH KUMAR,M,RPI(A),96,35,SC,156851,247721,PALAM,GEN,SOUTH DELHI,SOUTH DELHI,12,63.32,0.06,yes,0,0,2,AEDLJA249,Local Party,12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Other,,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,1,Virender Singh Kadian,M,AAAP,28971,44,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,49.17,no,10590,17.97,2.78,AEDLJA100,State-based Party,13,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,2,Manish Singh,M,BJP,18381,33,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,31.19,no,10427,17.7,2.78,AEDLJA66,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,3,Sandeep Tanwar,M,INC,7954,43,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,13.5,yes,6131,10.4,2.78,AEDL100484,National Party,3482,TRUE,2,INC,3482,DELHI CANTT,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,Private Company,Salaried Work or Employed,Service,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,4,Nand Kishore Beniwal,M,BSP,1823,51,SC,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,3.09,yes,915,1.55,2.78,AEDLJA25,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,5,Surender Singh,M,NCP,908,42,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,1.54,yes,628,1.07,2.78,AEDL101208,State-based Party (Other State),5792,TRUE,3,AAAP,13,DELHI CANTT,TRUE,FALSE,2,TRUE,TRUE,TRUE,Graduate,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,6,NOTA,,NOTA,280,,,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.48,,119,0.2,2.78,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,7,Sachin,M,IND,161,38,SC,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.27,yes,34,0.06,2.78,AEDLJA416,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,Contractor,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,8,Sachin Kumar,M,BSNP,127,30,SC,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.22,yes,43,0.07,2.78,AEDLJA291,Local Party,24495,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,9,Bir Singh Chauhan,M,IND,84,51,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.14,yes,3,0.01,2.78,AEDLJA374,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Retired or Pension,,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,10,Nagendra Kumar Tiwari,M,NYP,81,43,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.14,yes,8,0.01,2.78,AEDLJA248,Local Party,11839,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Former Government,Ex Military,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,11,Sanjeev Kumar,M,IND,73,39,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.12,yes,26,0.04,2.78,AEDLJA437,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,Contractor,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,12,Ishwar,M,IND,47,37,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.08,yes,11,0.02,2.78,AEDLJA328,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,38,2020,2,4,0,13,Manoj Bawan,M,IND,36,39,GEN,58926,129703,DELHI CANTT,GEN,NEW DELHI,NEW DELHI,12,45.43,0.06,yes,0,0,2.78,AEDLJA392,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,1,RAGHAV CHADHA,M,AAAP,59135,31,GEN,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,57.06,no,20058,19.35,2.13,GEDL100235,State-based Party,13,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Accountant,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,2,SARDAR R P SINGH,M,BJP,39077,58,GEN,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,37.7,no,35136,33.9,2.13,AEDLJA117,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,3,ROCKY TUSEED,M,INC,3941,25,GEN,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,3.8,yes,3455,3.33,2.13,AEDLJA76,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,4,SATENDRA NARAYAN SINGH,M,PUJP,486,54,GEN,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,0.47,yes,19,0.02,2.13,AEDLJA208,Local Party,24534,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,5,NOTA,,NOTA,467,,,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,0.45,,85,0.08,2.13,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,6,JAGDISH,M,BSP,382,51,SC,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,0.37,yes,227,0.22,2.13,AEDLJA10,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,39,2020,2,4,0,7,SHASHI RAJ,F,BSNP,155,48,SC,103643,177222,RAJINDER NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.48,0.15,yes,0,0,2.13,AEDLJA165,Local Party,24495,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,Household,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,1,ARVIND KEJRIWAL,M,AAAP,46758,51,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,61.1,no,21697,28.35,2.08,AEDL101235,State-based Party,13,TRUE,3,AAAP,13,NEW DELHI,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Politics,Party Worker,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,2,SUNIL KUMAR YADAV,M,BJP,25061,44,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,32.75,no,21841,28.54,2.08,AEDLJA143,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,3,ROMESH SABHARWAL,M,INC,3220,56,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,4.21,yes,2825,3.69,2.08,AEDL103352,National Party,3482,TRUE,3,IND,10809,GOLE MARKET,FALSE,FALSE,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,4,NOTA,,NOTA,395,,,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.52,,193,0.25,2.08,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,5,SAMPURNA NAND UNIYAL,M,JAVP,202,45,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.26,yes,66,0.09,2.08,AEDLJA475,Local Party,24503,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,6,RAM GULAM,M,BSP,136,49,SC,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.18,yes,37,0.05,2.08,AEDLJA50,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,7,SHEALENDERA SINGH,M,AnAP,99,38,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.13,yes,12,0.02,2.08,AEDLJA472,Local Party,928,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,8,YOGENDER SINGH,M,IND,87,44,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.11,yes,20,0.03,2.08,AEDLJA481,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,9,VIKAS SHARMA,M,IND,67,35,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.09,yes,1,0,2.08,AEDLJA487,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,10,SANNI KAUSHIK,M,IND,66,25,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.09,yes,9,0.01,2.08,AEDLJA489,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Contractor,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,11,AJAY TIWARI,M,RTORP,57,36,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.07,yes,16,0.02,2.08,AEDLJA178,Local Party,17316,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,12,Daya Shankar Agrawal,M,IND,41,70,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.05,yes,4,0.01,2.08,AEDLJA478,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,13,ASHOK AGYANI,M,BSNP,37,50,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.05,yes,2,0,2.08,AEDLJA336,Local Party,24495,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,14,SANDEEP SRIVASTAVA,M,IND,35,54,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.05,yes,7,0.01,2.08,AEDL100512,Independents,10809,TRUE,2,IND,10809,NEW DELHI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,15,MAHENDER SINGH,M,PPID,28,61,SC,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.04,yes,3,0,2.08,AEDLJA442,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Business,,Retired or Pension,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,16,RAHUL KUMAR,M,IND,25,33,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.03,yes,1,0,2.08,AEDLJA484,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,Insurance Agent,Social Work,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,17,MEENA SURYAWANSHI,F,RPPRINAT,24,46,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.03,yes,0,0,2.08,AEDLJA457,Local Party,24545,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,18,M U DUA,M,AHNP,24,55,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.03,yes,2,0,2.08,AEDLJA373,Local Party,107,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,19,ADITI SHARMA,F,HAMS,22,29,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.03,yes,1,0,2.08,AEDLJA233,Local Party,3285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,20,KIRTI SINGH PANWAR,M,IND,21,58,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.03,yes,0,0,2.08,AEDLJA476,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,21,RAHUL BENIWAL,M,IND,21,30,SC,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.03,yes,2,0,2.08,AEDLJA486,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Small Business or Self-employed,,Unemployed,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,22,RAMESH NARAIN SINGH,M,VSP,19,62,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.02,yes,3,0,2.08,AEDL100514,Local Party,8508,TRUE,2,VSP,8508,NEW DELHI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,23,RAJBIR,M,BHUDRP,16,63,SC,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.02,yes,1,0,2.08,AEDLJA470,Local Party,24487,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,24,PRATAP CHANDRA,M,RRP,15,50,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.02,yes,1,0,2.08,AEDLJA417,Local Party,16442,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,25,SANT DHARMVEER CHOTIWALA,M,IND,14,48,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.02,yes,2,0,2.08,AEDLJA490,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,26,RAMESH KUMAR KHATRI,M,IND,12,59,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.02,yes,2,0,2.08,AEDLJA483,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,27,NARENDER KUMAR BANSAL,M,BLPGL,10,68,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.01,yes,1,0,2.08,AEDLJA391,Local Party,24488,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,28,AMIT SHARMA,M,VIJAYBHA,9,35,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.01,yes,0,0,2.08,AEDLJA275,Local Party,24562,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Accountant,,,State Assembly Election (AE)
Delhi,11,40,2020,2,4,0,29,SHIV KUMAR,M,IND,9,37,GEN,76530,146122,NEW DELHI,GEN,NEW DELHI,NEW DELHI,28,52.37,0.01,yes,0,0,2.08,AEDLJA488,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,1,PRAVEEN KUMAR,M,AAAP,45133,35,GEN,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,50.88,no,16063,18.11,2.56,AEDL100969,State-based Party,13,TRUE,3,AAAP,13,JANGPURA,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Business,,Social Work,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,2,IMPREET SINGH BAKSHI,M,BJP,29070,37,GEN,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,32.77,no,15505,17.48,2.56,AEDLJA29,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,3,TARVINDER SINGH MARWAH,M,INC,13565,60,GEN,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,15.29,yes,13146,14.82,2.56,AEDL104399,National Party,3482,TRUE,7,INC,3482,JANGPURA,TRUE,TRUE,3,FALSE,FALSE,TRUE,12th Pass,Business,Rent,Retired or Pension,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,4,NOTA,,NOTA,419,,,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,0.47,,172,0.19,2.56,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,5,SUBHASH,M,BSP,247,56,GEN,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,0.28,yes,91,0.1,2.56,AEDL102790,State-based Party (Other State),16651,TRUE,2,BSP,16651,NAJAFGARH,FALSE,TRUE,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,6,CHANDRASHEKHAR SINGH,M,IND,156,39,GEN,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,0.18,yes,43,0.05,2.56,AEDLJA185,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Delhi,11,41,2020,2,4,0,7,MOHD. ASLAM,M,IND,113,43,GEN,88703,146383,JANGPURA,GEN,EAST DELHI,EAST DELHI,6,60.6,0.13,yes,0,0,2.56,AEDL100635,Independents,10809,TRUE,2,IND,10809,OKHLA,FALSE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,42,2020,2,4,0,1,MADAN LAL,M,AAAP,37100,63,GEN,91710,153485,KASTURBA NAGAR,GEN,NEW DELHI,NEW DELHI,5,59.75,40.45,no,3165,3.45,2.86,AEDL101263,State-based Party,13,TRUE,3,AAAP,13,KASTURBA NAGAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,42,2020,2,4,0,2,RAVINDER CHOUDHRY,M,BJP,33935,49,GEN,91710,153485,KASTURBA NAGAR,GEN,NEW DELHI,NEW DELHI,5,59.75,37,no,14287,15.58,2.86,AEDL100525,National Party,1605,TRUE,2,BJP,1605,KASTURBA NAGAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,42,2020,2,4,0,3,ABHISHEK DUTT,M,INC,19648,40,GEN,91710,153485,KASTURBA NAGAR,GEN,NEW DELHI,NEW DELHI,5,59.75,21.42,no,19185,20.92,2.86,AEDLJA23,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,42,2020,2,4,0,4,NOTA,,NOTA,463,,,91710,153485,KASTURBA NAGAR,GEN,NEW DELHI,NEW DELHI,5,59.75,0.5,,180,0.2,2.86,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,42,2020,2,4,0,5,KHEM CHAND,M,BSP,283,56,SC,91710,153485,KASTURBA NAGAR,GEN,NEW DELHI,NEW DELHI,5,59.75,0.31,yes,2,0,2.86,AEDLJA53,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Delhi,11,42,2020,2,4,0,6,SUMAN LATA KATIYAR,F,AJPI,281,55,GEN,91710,153485,KASTURBA NAGAR,GEN,NEW DELHI,NEW DELHI,5,59.75,0.31,yes,0,0,2.86,AEDLJA199,Local Party,17584,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,43,2020,2,4,0,1,SOMNATH BHARTI,M,AAAP,52043,45,GEN,89778,152442,MALVIYA NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.89,57.97,no,18144,20.21,2.08,AEDL101271,State-based Party,13,TRUE,3,AAAP,13,MALVIYA NAGAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Lawyer,Politics,MLA,State Assembly Election (AE)
Delhi,11,43,2020,2,4,0,2,SHAILENDER SINGH,M,BJP,33899,46,GEN,89778,152442,MALVIYA NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.89,37.76,no,31043,34.58,2.08,AEDLJA43,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Delhi,11,43,2020,2,4,0,3,NEETU VERMA SOIN,F,INC,2856,41,GEN,89778,152442,MALVIYA NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.89,3.18,yes,2307,2.57,2.08,AEDLJA24,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,Social Work,,State Assembly Election (AE)
Delhi,11,43,2020,2,4,0,4,NOTA,,NOTA,549,,,89778,152442,MALVIYA NAGAR,GEN,NEW DELHI,NEW DELHI,6,58.89,0.61,,320,0.36,2.08,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
